student_id,topic,quiz_no,score,time_taken
22,Algebra,8,91,29
22,Algebra,9,84,20
22,Algebra,10,41,21
22,Calculus,1,45,16
22,Calculus,2,37,24
22,Calculus,3,32,20
22,Calculus,4,59,17
22,Calculus,5,52,23
22,Calculus,6,34,24
22,Calculus,7,94,29
22,Calculus,8,59,25
22,Calculus,9,99,26
22,Calculus,10,61,5
22,Probability,1,45,16
22,Probability,2,67,24
22,Probability,3,43,8
22,Probability,4,52,22
22,Probability,5,95,13
22,Probability,6,31,29
22,Probability,7,94,15
22,Probability,8,96,24
22,Probability,9,91,27
22,Probability,10,55,8
22,Statistics,1,84,10
22,Statistics,2,64,26
22,Statistics,3,72,19
22,Statistics,4,89,9
22,Statistics,5,41,19
22,Statistics,6,78,14
22,Statistics,7,67,22
22,Statistics,8,74,7
22,Statistics,9,59,28
22,Statistics,10,59,18
22,Trigonometry,1,35,7
22,Trigonometry,2,36,24
22,Trigonometry,3,43,13
22,Trigonometry,4,44,25
22,Trigonometry,5,64,6
22,Trigonometry,6,31,7
22,Trigonometry,7,49,22
22,Trigonometry,8,39,29
22,Trigonometry,9,95,29
22,Trigonometry,10,83,5
23,Algebra,1,65,18
23,Algebra,2,94,18
23,Algebra,3,83,18
23,Algebra,4,81,7
23,Algebra,5,70,10
23,Algebra,6,54,17
23,Algebra,7,37,25
23,Algebra,8,97,29
23,Algebra,9,97,17
23,Algebra,10,89,16
23,Calculus,1,61,17
23,Calculus,2,60,18
23,Calculus,3,49,22
23,Calculus,4,89,10
23,Calculus,5,61,15
23,Calculus,6,31,27
23,Calculus,7,60,23
23,Calculus,8,34,23
23,Calculus,9,63,14
23,Calculus,10,31,15
23,Probability,1,79,28
23,Probability,2,38,7
23,Probability,3,50,13
23,Probability,4,57,18
23,Probability,5,36,20
23,Probability,6,45,5
23,Probability,7,33,8
23,Probability,8,69,21
23,Probability,9,81,24
23,Probability,10,65,10
23,Statistics,1,79,9
23,Statistics,2,92,7
23,Statistics,3,36,26
23,Statistics,4,43,11
23,Statistics,5,34,27
23,Statistics,6,31,25
23,Statistics,7,50,14
23,Statistics,8,87,28
23,Statistics,9,68,9
23,Statistics,10,94,17
23,Trigonometry,1,82,22
23,Trigonometry,2,74,8
23,Trigonometry,3,89,15
23,Trigonometry,4,92,25
23,Trigonometry,5,81,27
23,Trigonometry,6,55,8
23,Trigonometry,7,63,24
23,Trigonometry,8,81,10
23,Trigonometry,9,71,25
23,Trigonometry,10,71,17
24,Algebra,1,93,21
24,Algebra,2,38,13
24,Algebra,3,30,6
24,Algebra,4,89,20
24,Algebra,5,58,5
24,Algebra,6,39,22
24,Algebra,7,87,12
24,Algebra,8,50,15
24,Algebra,9,63,12
24,Algebra,10,88,26
24,Calculus,1,78,19
24,Calculus,2,46,27
24,Calculus,3,74,23
24,Calculus,4,98,16
24,Calculus,5,94,27
24,Calculus,6,37,17
24,Calculus,7,72,5
24,Calculus,8,80,28
24,Calculus,9,53,21
24,Calculus,10,34,24
24,Probability,1,50,12
24,Probability,2,87,18
24,Probability,3,40,24
24,Probability,4,44,23
24,Probability,5,36,23
24,Probability,6,57,23
24,Probability,7,87,9
24,Probability,8,34,26
24,Probability,9,37,14
24,Probability,10,67,19
24,Statistics,1,37,12
24,Statistics,2,54,13
24,Statistics,3,95,19
24,Statistics,4,79,7
24,Statistics,5,78,8
24,Statistics,6,97,18
24,Statistics,7,70,29
24,Statistics,8,91,22
24,Statistics,9,39,25
24,Statistics,10,65,16
24,Trigonometry,1,31,26
24,Trigonometry,2,42,25
24,Trigonometry,3,61,20
24,Trigonometry,4,61,6
24,Trigonometry,5,40,14
24,Trigonometry,6,44,21
24,Trigonometry,7,69,22
24,Trigonometry,8,84,13
24,Trigonometry,9,54,12
24,Trigonometry,10,88,18
25,Algebra,1,51,24
25,Algebra,2,59,24
25,Algebra,3,73,23
25,Algebra,4,75,21
25,Algebra,5,50,7
25,Algebra,6,61,27
25,Algebra,7,68,21
25,Algebra,8,41,13
25,Algebra,9,76,22
25,Algebra,10,50,17
25,Calculus,1,50,12
25,Calculus,2,75,12
25,Calculus,3,36,27
25,Calculus,4,51,15
25,Calculus,5,51,17
25,Calculus,6,31,25
25,Calculus,7,81,22
25,Calculus,8,52,28
25,Calculus,9,73,17
25,Calculus,10,51,15
25,Probability,1,66,5
25,Probability,2,85,7
25,Probability,3,92,26
25,Probability,4,48,27
25,Probability,5,58,11
25,Probability,6,54,9
25,Probability,7,37,14
25,Probability,8,87,20
25,Probability,9,30,16
25,Probability,10,34,7
25,Statistics,1,94,8
25,Statistics,2,93,14
25,Statistics,3,39,25
25,Statistics,4,75,11
25,Statistics,5,56,6
25,Statistics,6,70,20
25,Statistics,7,42,13
25,Statistics,8,65,26
25,Statistics,9,87,26
25,Statistics,10,41,21
25,Trigonometry,1,43,29
25,Trigonometry,2,63,25
25,Trigonometry,3,49,15
25,Trigonometry,4,45,23
25,Trigonometry,5,99,28
25,Trigonometry,6,87,8
25,Trigonometry,7,33,24
25,Trigonometry,8,39,28
25,Trigonometry,9,55,9
25,Trigonometry,10,83,12
26,Algebra,1,50,14
26,Algebra,2,67,18
26,Algebra,3,33,29
26,Algebra,4,74,24
26,Algebra,5,46,27
26,Algebra,6,33,18
26,Algebra,7,32,28
26,Algebra,8,87,27
26,Algebra,9,33,28
26,Algebra,10,53,6
26,Calculus,1,59,22
26,Calculus,2,48,23
26,Calculus,3,78,18
26,Calculus,4,51,28
26,Calculus,5,59,10
26,Calculus,6,60,8
26,Calculus,7,93,23
26,Calculus,8,77,17
26,Calculus,9,84,21
26,Calculus,10,84,5
26,Probability,1,47,24
26,Probability,2,76,15
26,Probability,3,86,26
26,Probability,4,74,5
26,Probability,5,46,10
26,Probability,6,33,24
26,Probability,7,76,19
26,Probability,8,99,19
26,Probability,9,38,20
26,Probability,10,98,29
26,Statistics,1,90,14
26,Statistics,2,79,7
26,Statistics,3,99,21
26,Statistics,4,80,25
26,Statistics,5,48,14
26,Statistics,6,64,18
26,Statistics,7,55,23
26,Statistics,8,98,9
26,Statistics,9,78,25
26,Statistics,10,93,9
26,Trigonometry,1,99,8
26,Trigonometry,2,68,22
26,Trigonometry,3,64,5
26,Trigonometry,4,53,29
26,Trigonometry,5,99,13
26,Trigonometry,6,83,18
26,Trigonometry,7,89,16
26,Trigonometry,8,89,29
26,Trigonometry,9,60,24
26,Trigonometry,10,53,29
27,Algebra,1,65,25
27,Algebra,2,59,28
27,Algebra,3,59,26
27,Algebra,4,36,7
27,Algebra,5,84,18
27,Algebra,6,39,20
27,Algebra,7,45,26
27,Algebra,8,99,16
27,Algebra,9,74,8
27,Algebra,10,85,15
27,Calculus,1,86,25
27,Calculus,2,97,22
27,Calculus,3,62,11
27,Calculus,4,99,19
27,Calculus,5,61,28
27,Calculus,6,49,28
27,Calculus,7,44,20
27,Calculus,8,50,14
27,Calculus,9,55,16
27,Calculus,10,43,29
27,Probability,1,66,25
27,Probability,2,98,7
27,Probability,3,66,28
27,Probability,4,78,23
27,Probability,5,41,29
27,Probability,6,90,13
27,Probability,7,62,22
27,Probability,8,97,14
27,Probability,9,62,21
27,Probability,10,53,6
27,Statistics,1,57,15
27,Statistics,2,70,11
27,Statistics,3,78,21
27,Statistics,4,99,18
27,Statistics,5,99,6
27,Statistics,6,94,14
27,Statistics,7,34,6
27,Statistics,8,51,20
27,Statistics,9,86,6
27,Statistics,10,45,20
27,Trigonometry,1,80,11
27,Trigonometry,2,69,10
27,Trigonometry,3,89,14
27,Trigonometry,4,93,23
27,Trigonometry,5,92,21
27,Trigonometry,6,93,11
27,Trigonometry,7,50,24
27,Trigonometry,8,55,8
27,Trigonometry,9,44,28
27,Trigonometry,10,43,13
28,Algebra,1,69,21
28,Algebra,2,92,6
28,Algebra,3,54,28
28,Algebra,4,32,12
28,Algebra,5,73,5
28,Algebra,6,71,24
28,Algebra,7,35,11
28,Algebra,8,81,27
28,Algebra,9,79,15
28,Algebra,10,48,9
28,Calculus,1,80,15
28,Calculus,2,41,14
28,Calculus,3,37,28
28,Calculus,4,70,8
28,Calculus,5,84,13
28,Calculus,6,76,19
28,Calculus,7,77,18
28,Calculus,8,71,24
28,Calculus,9,99,16
28,Calculus,10,31,11
28,Probability,1,32,17
28,Probability,2,32,22
28,Probability,3,69,10
28,Probability,4,62,5
28,Probability,5,37,9
28,Probability,6,61,20
28,Probability,7,33,10
28,Probability,8,48,13
28,Probability,9,41,15
28,Probability,10,75,27
28,Statistics,1,45,5
28,Statistics,2,92,17
28,Statistics,3,50,17
28,Statistics,4,63,8
28,Statistics,5,57,10
28,Statistics,6,88,27
28,Statistics,7,56,9
28,Statistics,8,54,7
28,Statistics,9,97,29
28,Statistics,10,49,6
28,Trigonometry,1,55,9
28,Trigonometry,2,90,13
28,Trigonometry,3,79,10
28,Trigonometry,4,89,16
28,Trigonometry,5,40,6
28,Trigonometry,6,76,16
28,Trigonometry,7,32,16
28,Trigonometry,8,59,20
28,Trigonometry,9,50,28
28,Trigonometry,10,91,5
29,Algebra,1,64,24
29,Algebra,2,63,13
29,Algebra,3,80,19
29,Algebra,4,87,15
29,Algebra,5,86,27
29,Algebra,6,77,26
29,Algebra,7,46,9
29,Algebra,8,40,19
29,Algebra,9,64,5
29,Algebra,10,45,6
29,Calculus,1,95,7
29,Calculus,2,69,28
29,Calculus,3,57,19
29,Calculus,4,68,10
29,Calculus,5,49,5
29,Calculus,6,92,7
29,Calculus,7,33,29
29,Calculus,8,76,10
29,Calculus,9,44,25
29,Calculus,10,86,25
29,Probability,1,82,18
29,Probability,2,43,8
29,Probability,3,46,11
29,Probability,4,38,7
29,Probability,5,35,27
29,Probability,6,88,6
29,Probability,7,75,10
29,Probability,8,43,8
29,Probability,9,91,7
29,Probability,10,48,18
29,Statistics,1,54,12
29,Statistics,2,43,10
29,Statistics,3,51,20
29,Statistics,4,80,7
29,Statistics,5,71,23
29,Statistics,6,57,24
29,Statistics,7,74,11
29,Statistics,8,92,13
29,Statistics,9,48,19
29,Statistics,10,43,28
29,Trigonometry,1,67,25
29,Trigonometry,2,90,8
29,Trigonometry,3,69,21
29,Trigonometry,4,59,13
29,Trigonometry,5,93,5
29,Trigonometry,6,81,29
29,Trigonometry,7,43,15
29,Trigonometry,8,82,7
29,Trigonometry,9,88,18
29,Trigonometry,10,70,8
30,Algebra,1,97,12
30,Algebra,2,31,13
30,Algebra,3,70,28
30,Algebra,4,84,20
30,Algebra,5,91,21
30,Algebra,6,77,16
30,Algebra,7,64,15
30,Algebra,8,93,18
30,Algebra,9,79,25
30,Algebra,10,50,9
30,Calculus,1,77,24
30,Calculus,2,96,16
30,Calculus,3,62,25
30,Calculus,4,90,13
30,Calculus,5,97,7
30,Calculus,6,94,12
30,Calculus,7,74,27
30,Calculus,8,76,12
30,Calculus,9,83,16
30,Calculus,10,75,19
30,Probability,1,44,13
30,Probability,2,48,24
30,Probability,3,51,12
30,Probability,4,50,23
30,Probability,5,67,24
30,Probability,6,58,23
30,Probability,7,33,27
30,Probability,8,57,8
30,Probability,9,51,16
30,Probability,10,74,7
30,Statistics,1,95,28
30,Statistics,2,63,27
30,Statistics,3,30,12
30,Statistics,4,67,10
30,Statistics,5,54,22
30,Statistics,6,46,16
30,Statistics,7,35,12
30,Statistics,8,94,29
30,Statistics,9,69,18
30,Statistics,10,64,20
30,Trigonometry,1,85,21
30,Trigonometry,2,42,10
30,Trigonometry,3,78,18
30,Trigonometry,4,91,12
30,Trigonometry,5,72,24
30,Trigonometry,6,68,25
30,Trigonometry,7,78,14
30,Trigonometry,8,83,13
30,Trigonometry,9,38,28
30,Trigonometry,10,66,21
31,Algebra,1,70,21
31,Algebra,2,50,23
31,Algebra,3,88,11
31,Algebra,4,84,13
31,Algebra,5,68,17
31,Algebra,6,93,15
31,Algebra,7,48,15
31,Algebra,8,75,17
31,Algebra,9,30,12
31,Algebra,10,48,16
31,Calculus,1,90,25
31,Calculus,2,41,20
31,Calculus,3,62,17
31,Calculus,4,98,12
31,Calculus,5,54,18
31,Calculus,6,59,17
31,Calculus,7,76,27
31,Calculus,8,78,19
31,Calculus,9,47,6
31,Calculus,10,97,5
31,Probability,1,65,22
31,Probability,2,48,19
31,Probability,3,57,12
31,Probability,4,44,13
31,Probability,5,68,6
31,Probability,6,92,13
31,Probability,7,95,23
31,Probability,8,39,18
31,Probability,9,80,26
31,Probability,10,68,7
31,Statistics,1,99,25
31,Statistics,2,31,10
31,Statistics,3,32,20
31,Statistics,4,69,6
31,Statistics,5,70,16
31,Statistics,6,64,15
31,Statistics,7,94,27
31,Statistics,8,74,19
31,Statistics,9,91,21
31,Statistics,10,54,27
31,Trigonometry,1,53,29
31,Trigonometry,2,67,25
31,Trigonometry,3,83,15
31,Trigonometry,4,47,8
31,Trigonometry,5,74,27
31,Trigonometry,6,82,10
31,Trigonometry,7,59,16
31,Trigonometry,8,61,7
31,Trigonometry,9,96,16
31,Trigonometry,10,70,27
32,Algebra,1,77,29
32,Algebra,2,62,28
32,Algebra,3,68,6
32,Algebra,4,85,9
32,Algebra,5,36,8
32,Algebra,6,66,28
32,Algebra,7,94,5
32,Algebra,8,76,24
32,Algebra,9,48,14
32,Algebra,10,89,22
32,Calculus,1,64,15
32,Calculus,2,40,21
32,Calculus,3,67,9
32,Calculus,4,37,6
32,Calculus,5,77,24
32,Calculus,6,85,16
32,Calculus,7,94,8
32,Calculus,8,79,9
32,Calculus,9,59,28
32,Calculus,10,88,7
32,Probability,1,74,8
32,Probability,2,55,18
32,Probability,3,93,14
32,Probability,4,80,22
32,Probability,5,35,19
32,Probability,6,59,14
32,Probability,7,66,14
32,Probability,8,64,27
32,Probability,9,35,8
32,Probability,10,47,13
32,Statistics,1,58,17
32,Statistics,2,88,19
32,Statistics,3,46,17
32,Statistics,4,51,8
32,Statistics,5,98,9
32,Statistics,6,78,17
32,Statistics,7,63,17
32,Statistics,8,82,27
32,Statistics,9,80,7
32,Statistics,10,71,6
32,Trigonometry,1,61,17
32,Trigonometry,2,80,21
32,Trigonometry,3,75,16
32,Trigonometry,4,50,16
32,Trigonometry,5,40,11
32,Trigonometry,6,97,23
32,Trigonometry,7,30,28
32,Trigonometry,8,42,19
32,Trigonometry,9,40,8
32,Trigonometry,10,80,21
33,Algebra,1,53,23
33,Algebra,2,66,11
33,Algebra,3,37,9
33,Algebra,4,46,9
33,Algebra,5,65,26
33,Algebra,6,48,25
33,Algebra,7,40,26
33,Algebra,8,74,19
33,Algebra,9,41,26
33,Algebra,10,50,26
33,Calculus,1,40,11
33,Calculus,2,34,21
33,Calculus,3,85,24
33,Calculus,4,70,18
33,Calculus,5,41,10
33,Calculus,6,46,23
33,Calculus,7,48,20
33,Calculus,8,81,10
33,Calculus,9,84,8
33,Calculus,10,62,28
33,Probability,1,52,19
33,Probability,2,56,15
33,Probability,3,93,29
33,Probability,4,80,25
33,Probability,5,80,19
33,Probability,6,33,11
33,Probability,7,64,20
33,Probability,8,74,21
33,Probability,9,48,10
33,Probability,10,96,9
33,Statistics,1,42,19
33,Statistics,2,90,27
33,Statistics,3,51,26
33,Statistics,4,72,7
33,Statistics,5,83,14
33,Statistics,6,71,25
33,Statistics,7,95,13
33,Statistics,8,53,7
33,Statistics,9,85,29
33,Statistics,10,76,7
33,Trigonometry,1,48,22
33,Trigonometry,2,37,21
33,Trigonometry,3,59,11
33,Trigonometry,4,96,5
33,Trigonometry,5,65,29
33,Trigonometry,6,66,5
33,Trigonometry,7,44,9
33,Trigonometry,8,42,12
33,Trigonometry,9,37,9
33,Trigonometry,10,89,13
34,Algebra,1,30,8
34,Algebra,2,64,6
34,Algebra,3,92,12
34,Algebra,4,52,13
34,Algebra,5,63,18
34,Algebra,6,33,10
34,Algebra,7,32,18
34,Algebra,8,89,17
34,Algebra,9,74,6
34,Algebra,10,74,23
34,Calculus,1,45,6
34,Calculus,2,69,21
34,Calculus,3,63,14
34,Calculus,4,45,10
34,Calculus,5,89,6
34,Calculus,6,95,17
34,Calculus,7,85,19
34,Calculus,8,60,6
34,Calculus,9,68,7
34,Calculus,10,37,27
34,Probability,1,84,26
34,Probability,2,82,11
34,Probability,3,94,21
34,Probability,4,59,25
34,Probability,5,42,25
34,Probability,6,48,25
34,Probability,7,48,29
34,Probability,8,54,26
34,Probability,9,60,21
34,Probability,10,84,27
34,Statistics,1,61,14
34,Statistics,2,39,8
34,Statistics,3,83,24
34,Statistics,4,49,22
34,Statistics,5,43,22
34,Statistics,6,57,18
34,Statistics,7,82,28
34,Statistics,8,51,8
34,Statistics,9,88,27
34,Statistics,10,37,22
34,Trigonometry,1,41,27
34,Trigonometry,2,60,18
34,Trigonometry,3,63,22
34,Trigonometry,4,78,19
34,Trigonometry,5,86,21
34,Trigonometry,6,55,22
34,Trigonometry,7,67,21
34,Trigonometry,8,79,12
34,Trigonometry,9,70,10
34,Trigonometry,10,98,16
35,Algebra,1,93,15
35,Algebra,2,94,15
35,Algebra,3,48,13
35,Algebra,4,56,6
35,Algebra,5,73,8
35,Algebra,6,44,23
35,Algebra,7,42,23
35,Algebra,8,78,10
35,Algebra,9,85,16
35,Algebra,10,80,9
35,Calculus,1,46,27
35,Calculus,2,58,5
35,Calculus,3,89,29
35,Calculus,4,84,14
35,Calculus,5,76,27
35,Calculus,6,50,15
35,Calculus,7,42,9
35,Calculus,8,62,28
35,Calculus,9,40,21
35,Calculus,10,97,19
35,Probability,1,54,13
35,Probability,2,50,24
35,Probability,3,41,9
35,Probability,4,71,21
35,Probability,5,77,11
35,Probability,6,57,13
35,Probability,7,76,20
35,Probability,8,47,18
35,Probability,9,42,22
35,Probability,10,42,8
35,Statistics,1,60,6
35,Statistics,2,45,13
35,Statistics,3,67,15
35,Statistics,4,83,28
35,Statistics,5,74,17
35,Statistics,6,63,13
35,Statistics,7,37,11
35,Statistics,8,65,22
35,Statistics,9,32,10
35,Statistics,10,73,25
35,Trigonometry,1,57,12
35,Trigonometry,2,83,26
35,Trigonometry,3,94,8
35,Trigonometry,4,50,15
35,Trigonometry,5,42,29
35,Trigonometry,6,78,26
35,Trigonometry,7,83,14
35,Trigonometry,8,82,16
35,Trigonometry,9,76,25
35,Trigonometry,10,75,17
36,Algebra,1,66,10
36,Algebra,2,53,6
36,Algebra,3,43,14
36,Algebra,4,64,29
36,Algebra,5,32,19
36,Algebra,6,46,16
36,Algebra,7,83,24
36,Algebra,8,53,15
36,Algebra,9,54,8
36,Algebra,10,89,10
36,Calculus,1,94,24
36,Calculus,2,57,20
36,Calculus,3,76,21
36,Calculus,4,87,16
36,Calculus,5,56,26
36,Calculus,6,82,14
36,Calculus,7,88,19
36,Calculus,8,63,9
36,Calculus,9,35,11
36,Calculus,10,54,5
36,Probability,1,84,11
36,Probability,2,86,16
36,Probability,3,45,20
36,Probability,4,72,25
36,Probability,5,36,8
36,Probability,6,80,13
36,Probability,7,61,15
36,Probability,8,37,5
36,Probability,9,74,26
36,Probability,10,88,8
36,Statistics,1,96,13
36,Statistics,2,58,6
36,Statistics,3,57,17
36,Statistics,4,73,8
36,Statistics,5,38,27
36,Statistics,6,34,28
36,Statistics,7,79,15
36,Statistics,8,44,26
36,Statistics,9,46,16
36,Statistics,10,86,29
36,Trigonometry,1,39,17
36,Trigonometry,2,40,17
36,Trigonometry,3,82,12
36,Trigonometry,4,97,19
36,Trigonometry,5,57,15
36,Trigonometry,6,94,21
36,Trigonometry,7,76,24
36,Trigonometry,8,83,29
36,Trigonometry,9,76,13
36,Trigonometry,10,75,22
37,Algebra,1,55,21
37,Algebra,2,34,24
37,Algebra,3,81,13
37,Algebra,4,83,5
37,Algebra,5,79,10
37,Algebra,6,56,6
37,Algebra,7,44,25
37,Algebra,8,75,9
37,Algebra,9,35,10
37,Algebra,10,91,26
37,Calculus,1,91,22
37,Calculus,2,75,17
37,Calculus,3,32,10
37,Calculus,4,37,16
37,Calculus,5,62,21
37,Calculus,6,79,15
37,Calculus,7,57,16
37,Calculus,8,99,13
37,Calculus,9,45,8
37,Calculus,10,77,28
37,Probability,1,93,29
37,Probability,2,40,9
37,Probability,3,47,23
37,Probability,4,84,10
37,Probability,5,55,10
37,Probability,6,33,16
37,Probability,7,58,6
37,Probability,8,46,15
37,Probability,9,72,25
37,Probability,10,95,6
37,Statistics,1,37,17
37,Statistics,2,37,8
37,Statistics,3,94,15
37,Statistics,4,68,21
37,Statistics,5,88,24
37,Statistics,6,73,13
37,Statistics,7,66,14
37,Statistics,8,65,9
37,Statistics,9,57,14
37,Statistics,10,72,25
37,Trigonometry,1,71,12
37,Trigonometry,2,95,27
37,Trigonometry,3,77,26
37,Trigonometry,4,56,29
37,Trigonometry,5,96,16
37,Trigonometry,6,42,17
37,Trigonometry,7,39,8
37,Trigonometry,8,38,26
37,Trigonometry,9,56,6
37,Trigonometry,10,30,29
38,Algebra,1,96,24
38,Algebra,2,49,25
38,Algebra,3,64,7
38,Algebra,4,46,22
38,Algebra,5,74,24
38,Algebra,6,82,22
38,Algebra,7,97,5
38,Algebra,8,30,17
38,Algebra,9,49,24
38,Algebra,10,39,15
38,Calculus,1,70,13
38,Calculus,2,34,5
38,Calculus,3,46,26
38,Calculus,4,70,8
38,Calculus,5,98,15
38,Calculus,6,85,23
38,Calculus,7,50,7
38,Calculus,8,55,23
38,Calculus,9,48,17
38,Calculus,10,89,11
38,Probability,1,76,27
38,Probability,2,55,12
38,Probability,3,34,25
38,Probability,4,33,27
38,Probability,5,44,22
38,Probability,6,37,13
38,Probability,7,48,20
38,Probability,8,75,18
38,Probability,9,97,19
38,Probability,10,66,5
38,Statistics,1,96,19
38,Statistics,2,53,12
38,Statistics,3,92,8
38,Statistics,4,53,28
38,Statistics,5,33,7
38,Statistics,6,63,29
38,Statistics,7,78,27
38,Statistics,8,82,28
38,Statistics,9,52,17
38,Statistics,10,98,25
38,Trigonometry,1,91,13
38,Trigonometry,2,86,29
38,Trigonometry,3,89,26
38,Trigonometry,4,99,9
38,Trigonometry,5,86,14
38,Trigonometry,6,69,11
38,Trigonometry,7,67,25
38,Trigonometry,8,90,24
38,Trigonometry,9,32,23
38,Trigonometry,10,76,8
39,Algebra,1,67,23
39,Algebra,2,65,19
39,Algebra,3,70,9
39,Algebra,4,42,27
39,Algebra,5,87,22
39,Algebra,6,59,9
39,Algebra,7,54,20
39,Algebra,8,56,23
39,Algebra,9,86,20
39,Algebra,10,76,26
39,Calculus,1,68,20
39,Calculus,2,51,25
39,Calculus,3,83,25
39,Calculus,4,45,27
39,Calculus,5,60,14
39,Calculus,6,61,6
39,Calculus,7,38,21
39,Calculus,8,40,14
39,Calculus,9,46,8
39,Calculus,10,77,24
39,Probability,1,54,25
39,Probability,2,94,29
39,Probability,3,80,8
39,Probability,4,95,12
39,Probability,5,44,11
39,Probability,6,99,5
39,Probability,7,52,11
39,Probability,8,86,21
39,Probability,9,63,13
39,Probability,10,42,10
39,Statistics,1,35,24
39,Statistics,2,81,25
39,Statistics,3,32,21
39,Statistics,4,92,21
39,Statistics,5,76,17
39,Statistics,6,84,5
39,Statistics,7,96,19
39,Statistics,8,61,8
39,Statistics,9,47,21
39,Statistics,10,72,24
39,Trigonometry,1,64,12
39,Trigonometry,2,87,5
39,Trigonometry,3,43,6
39,Trigonometry,4,90,27
39,Trigonometry,5,33,28
39,Trigonometry,6,88,23
39,Trigonometry,7,35,29
39,Trigonometry,8,78,12
39,Trigonometry,9,94,9
39,Trigonometry,10,56,20
40,Algebra,1,35,12
40,Algebra,2,42,20
40,Algebra,3,93,7
40,Algebra,4,48,16
40,Algebra,5,72,14
40,Algebra,6,49,8
40,Algebra,7,73,27
40,Algebra,8,31,28
40,Algebra,9,51,23
40,Algebra,10,86,9
40,Calculus,1,36,18
40,Calculus,2,85,27
40,Calculus,3,96,22
40,Calculus,4,45,27
40,Calculus,5,80,22
40,Calculus,6,41,25
40,Calculus,7,34,16
40,Calculus,8,46,10
40,Calculus,9,34,29
40,Calculus,10,57,18
40,Probability,1,98,26
40,Probability,2,88,5
40,Probability,3,91,22
40,Probability,4,48,26
40,Probability,5,98,6
40,Probability,6,76,11
40,Probability,7,97,5
40,Probability,8,42,24
40,Probability,9,83,11
40,Probability,10,43,27
40,Statistics,1,48,26
40,Statistics,2,49,28
40,Statistics,3,92,14
40,Statistics,4,86,12
40,Statistics,5,91,14
40,Statistics,6,46,6
40,Statistics,7,35,9
40,Statistics,8,57,13
40,Statistics,9,98,22
40,Statistics,10,70,21
40,Trigonometry,1,78,16
40,Trigonometry,2,32,14
40,Trigonometry,3,64,20
40,Trigonometry,4,31,28
40,Trigonometry,5,67,26
40,Trigonometry,6,55,15
40,Trigonometry,7,84,11
40,Trigonometry,8,58,19
40,Trigonometry,9,49,13
40,Trigonometry,10,83,24
41,Algebra,1,48,24
41,Algebra,2,95,25
41,Algebra,3,63,26
41,Algebra,4,96,10
41,Algebra,5,56,14
41,Algebra,6,77,10
41,Algebra,7,88,8
41,Algebra,8,88,6
41,Algebra,9,58,8
41,Algebra,10,94,23
41,Calculus,1,55,29
41,Calculus,2,39,25
41,Calculus,3,88,26
41,Calculus,4,80,20
41,Calculus,5,50,28
41,Calculus,6,51,8
41,Calculus,7,59,29
41,Calculus,8,57,5
41,Calculus,9,74,8
41,Calculus,10,36,21
41,Probability,1,38,8
41,Probability,2,30,14
41,Probability,3,65,13
41,Probability,4,75,14
41,Probability,5,61,10
41,Probability,6,77,10
41,Probability,7,46,14
41,Probability,8,56,26
41,Probability,9,79,7
41,Probability,10,54,19
41,Statistics,1,44,8
41,Statistics,2,56,23
41,Statistics,3,46,15
41,Statistics,4,70,14
41,Statistics,5,79,24
41,Statistics,6,69,11
41,Statistics,7,52,19
41,Statistics,8,81,19
41,Statistics,9,92,5
41,Statistics,10,98,15
41,Trigonometry,1,77,6
41,Trigonometry,2,69,15
41,Trigonometry,3,90,22
41,Trigonometry,4,96,5
41,Trigonometry,5,45,22
41,Trigonometry,6,77,27
41,Trigonometry,7,39,22
41,Trigonometry,8,67,23
41,Trigonometry,9,65,17
41,Trigonometry,10,75,7
42,Algebra,1,94,27
42,Algebra,2,37,23
42,Algebra,3,35,15
42,Algebra,4,68,21
42,Algebra,5,89,5
42,Algebra,6,83,9
42,Algebra,7,38,22
42,Algebra,8,85,25
42,Algebra,9,31,15
42,Algebra,10,89,10
42,Calculus,1,69,8
42,Calculus,2,66,19
42,Calculus,3,47,6
42,Calculus,4,92,26
42,Calculus,5,40,29
42,Calculus,6,33,26
42,Calculus,7,36,15
42,Calculus,8,83,28
42,Calculus,9,97,19
42,Calculus,10,30,27
42,Probability,1,32,18
42,Probability,2,67,22
42,Probability,3,30,10
42,Probability,4,67,25
42,Probability,5,58,9
42,Probability,6,50,22
42,Probability,7,96,17
42,Probability,8,76,24
42,Probability,9,64,8
42,Probability,10,98,5
42,Statistics,1,97,16
42,Statistics,2,89,28
42,Statistics,3,52,29
42,Statistics,4,50,24
42,Statistics,5,54,17
42,Statistics,6,84,18
42,Statistics,7,61,27
42,Statistics,8,34,8
42,Statistics,9,78,14
42,Statistics,10,87,11
42,Trigonometry,1,90,13
42,Trigonometry,2,35,23
42,Trigonometry,3,64,11
42,Trigonometry,4,51,13
42,Trigonometry,5,34,14
42,Trigonometry,6,96,29
42,Trigonometry,7,58,19
42,Trigonometry,8,66,27
42,Trigonometry,9,42,18
42,Trigonometry,10,52,17
43,Algebra,1,46,27
43,Algebra,2,95,9
43,Algebra,3,35,16
43,Algebra,4,47,26
43,Algebra,5,62,21
43,Algebra,6,61,14
43,Algebra,7,39,19
43,Algebra,8,65,6
43,Algebra,9,57,15
43,Algebra,10,68,27
43,Calculus,1,76,26
43,Calculus,2,48,26
43,Calculus,3,44,28
43,Calculus,4,38,19
